ndc11,consumer_1,consumer_2,consumer_3,consumer_4,consumer_5,first_reference,second_reference,name,metadata
00071-0530-23,PillProjectDisc73/images/CPML8MCIU7ZAQ9OBSQMEG!UX9W9-N2W.JPG,PillProjectDisc87/images/FAWO5J5JZ_HPDU5A6R6R5YFSHIEIS.JPG,PillProjectDisc55/images/C029N7NXS4DFFPXPJSX5!7QQYHU208V.JPG,PillProjectDisc32/images/BFJ3_M268DTDAA1H177WP4160O0P-!X.JPG,PillProjectDisc77/images/CT3HJOB0!H2J89UAOG7M4UYAHDDDFQ9.JPG,PillProjectDisc63/images/CFLGB95EFGPOKOTUE8RU4UVNV6RM9UW.JPG,PillProjectDisc79/images/CUIT8HIGXD!HP-SV1L19B8-13QERBDZ.JPG,ACCUPRIL 10MG TABLETS,"{'shape': 'TRIANGLE', 'color': 'BROWN', 'imprint': 'PD;530;10', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
00071-0532-23,PillProjectDisc95/images/M5RZ4YMS66_-5PDQPTCK_DQ5-CG79-.JPG,PillProjectDisc48/images/BU8I97_TF36ZLXESO3KJICPECXWPJQM.JPG,PillProjectDisc36/images/BI_Q6-TG84T161HANPX3C9W459DMH2E.JPG,PillProjectDisc33/images/BGD-J-AM-D0-IIE18!1KEYB_R7FZLN3.JPG,PillProjectDisc13/images/9M8DL4PSEX7IOJD6UW7JERCXYELC5-.JPG,PillProjectDisc72/images/CO4GA!GW4W_670KB5_EHYA0PMZ6B5JS.JPG,PillProjectDisc72/images/COHIY7DMMX13C52UV0U3DZTVT9IU!CY.JPG,ACCUPRIL,"{'shape': 'ROUND', 'color': 'BROWN', 'imprint': 'PD;532;20', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
00071-1014-68,PillProjectDisc54/images/B_QM0TT2BIGYD2KUFZ2A!QLHM5649L3.JPG,PillProjectDisc38/images/BLPFAN--39RL1H5S0RBRVB2MXAEC_4L.JPG,PillProjectDisc65/images/CI31K921CPG53R12631!J6VN4LB4JOC.JPG,PillProjectDisc43/images/BQA0O3G1H8I1QZMTVYD5T!3U-T50Y9R.JPG,PillProjectDisc94/images/LYXZ_3S21SM90Z6T_6599_3RV95X_9.JPG,PillProjectDisc33/images/BGRCH!!QUWA0VMQKOVKVY2SVVL9LL3Q.JPG,PillProjectDisc95/images/MT9S221!6BN-!JCNI5D7_SBI9I5_A!.JPG,LYRICA 75MG,"{'shape': 'CAPSULE', 'color': ['WHITE', 'ORANGE'], 'imprint': 'Pfizer;PGN;75', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED'}"
00071-1015-68,PillProjectDisc50/images/BWET3OWK9_AXNPVO5YG9RPCNSDJXEGF.JPG,PillProjectDisc43/images/BPGZB83IFZA8Q6-E94K3CMKWN89102!.JPG,PillProjectDisc44/images/BQI97-0X9L46W60K8I!2LJEZYE9N652.JPG,PillProjectDisc70/images/CMVQFB86DKX!3!FXTOE81SGRQHJLFUQ.JPG,PillProjectDisc47/images/BT3YO0L298KCU-3M!A53S879Q_UZUP!.JPG,PillProjectDisc23/images/B73EFSNR0GUH2MZ0X!U!SJ!AMW_0TT5.JPG,PillProjectDisc80/images/CVV1XUQA!V5IAEYM!JV5L3I44RP5T7S.JPG,LYRICA CAP 100MG,"{'shape': 'CAPSULE', 'color': 'ORANGE', 'imprint': 'Pfizer;PGN;100', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED'}"
00071-1016-68,PillProjectDisc7/images/3PKEN4Q1HJX52-VJFLGZU2MP83CLDO.JPG,PillProjectDisc92/images/JZ2VTAVUVOVL_J83!ERUTZPF98U8P0.JPG,PillProjectDisc20/images/B4-MS7424TTHXGDF5MEB-YHM29O5X7X.JPG,PillProjectDisc2/images/-EZKH7485TK09X8VBS-AL49OLQLCBP.JPG,PillProjectDisc105/images/VE-WXU4NQOV_S0JJ-LL8JFKTR8GYEQ.JPG,PillProjectDisc1/images/!NPWIPVMJ12EI9QJJT1F70OKRT-X2N.JPG,PillProjectDisc31/images/BEMLEFGXZF6N9YH93PA!X24TUVJRS9R.JPG,LYRICA 150MG,"{'shape': 'CAPSULE', 'color': 'WHITE', 'imprint': 'Pfizer;PGN;150', 'imprintColor': 'GRAY', 'imprintType': 'PRINTED'}"
00071-1017-68,PillProjectDisc110/images/_D6SN!9FBFVEBV9LD935WZWL!85N5E.JPG,PillProjectDisc16/images/B020LQC-_8M3K04GCZ7M3DIZLO90FO!.JPG,PillProjectDisc21/images/B5!1A8QKXA090WPXS9S!UOE-CMNN5_3.JPG,PillProjectDisc49/images/BVTFCPN85XD56GQZS2AA4UKOHTZQ169.JPG,PillProjectDisc7/images/41B-E2D1GFYR2WJBGFTXM8HN7_NSC-.JPG,PillProjectDisc109/images/Z5HO7R0LPGMVAYI!ZOCDB234KNBDRB.JPG,PillProjectDisc25/images/B96KNNGODPXBCIYZL6ELF_XC92-LQ8H.JPG,LYRICA CAP 200MG,"{'shape': 'CAPSULE', 'color': 'ORANGE', 'imprint': 'Pfizer;PGN;200', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED'}"
00071-1018-68,PillProjectDisc58/images/CAZEXGEGN_B68M_FKKOIFET8_CADDT3.JPG,PillProjectDisc79/images/CV3WS4MBFSTAKV939D6P17_S5HACFRV.JPG,PillProjectDisc110/images/_J0PEP!_0ZTFM32KUEJ_JTZ4Y8VWJB.JPG,PillProjectDisc34/images/BHUCXWBO1UI!DDEP8UPTCFPZMCGL76P.JPG,PillProjectDisc37/images/BK5J55FDO5A0JQYC_71A0_8PZHNZAUF.JPG,PillProjectDisc66/images/CIB3A0H8H5NUCE1LYDRHCJ3FMQ44!0D.JPG,PillProjectDisc87/images/F!KX2K5I1GGZFDRMSS4_4ALO8UF08H.JPG,LYRICA CAP 300MG,"{'shape': 'CAPSULE', 'color': ['ORANGE', 'WHITE'], 'imprint': 'Pfizer;PGN;300', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED'}"
00071-1019-68,PillProjectDisc96/images/NDYU-187CN6BU13I0UGEGRH3U-QOHQ.JPG,PillProjectDisc38/images/BK_FU5Q4YUEMSYJ1SCTGRO60BQ8BSRI.JPG,PillProjectDisc23/images/B7964K7TNPG94EF8-SX-D28LIBRLO94.JPG,PillProjectDisc4/images/17AXDFJAWKBY2GEXZ7-M0JLPA16EZO.JPG,PillProjectDisc67/images/CJJ3!S57TGF13LLCRKH918X_QT0ZERK.JPG,PillProjectDisc18/images/B2SWTPRYKQ!ISN_J7Q6THP6I8B!ARZM.JPG,PillProjectDisc43/images/BPZEOSTBZ2EJ9SLBDQ2O3ZV78GNEPV4.JPG,LYRICA CAP 225MG,"{'shape': 'CAPSULE', 'color': ['ORANGE', 'WHITE'], 'imprint': 'Pfizer;PGN;225', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED'}"
00071-3740-66,PillProjectDisc87/images/FGHZCBK1RBPVTC2YTRVFGEIR-QHBE!.JPG,PillProjectDisc102/images/TCHCPBWE16EQS_8OH8-UGULY7ANAEA.JPG,PillProjectDisc59/images/CCDA8XQ-Y20AIQ9DQGG93SSB8KJMKL8.JPG,PillProjectDisc69/images/CL4JD0VVNFHNJT5GW406XX47XOL6GMT.JPG,PillProjectDisc54/images/B_CAZS3_NASGBKPOZCW10Z2XD0TBJ!.JPG,PillProjectDisc38/images/BLREJXK0XCJPBG-WT2HAON6CMBE81FZ.JPG,PillProjectDisc4/images/1-U2BXO!5Z_9FXBO7I-MVTWRPL9DKM.JPG,DILANTIN 30MG CAP,"{'shape': 'CAPSULE', 'color': ['WHITE', 'PINK'], 'imprint': 'DILANTIN;30;mg', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED'}"
00074-1973-54,PillProjectDisc84/images/CZ2F4GILJEUL9SAFPF7VDMS8Z!5HPI-.JPG,PillProjectDisc46/images/BT2L-77IELXGQMYBHYBKEOS5YG94JKW.JPG,PillProjectDisc100/images/Q_R7YUPG!G4QXK4R1X41RLBS2D1WB.JPG,PillProjectDisc53/images/BZB792TXB9J69DQ_Y4AMIPCC26O8E7C.JPG,PillProjectDisc35/images/BIM-GO8!7AVSWMIC!BYY3J3QV9ZB08K.JPG,PillProjectDisc101/images/SJX1Q1DW8LF-D8_1SIM0ASEFCW7I1W.JPG,PillProjectDisc84/images/CZ8!4G4I1MR-FPC3MJ9XK14NSO9OTS7.JPG,VICODIN ES TABLETS,"{'shape': 'OVAL', 'color': 'WHITE', 'imprint': 'VICODIN;ES', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
00074-2586-60,PillProjectDisc69/images/CLI28927FRDU3GIY104YVZ1J2HMRC39.JPG,PillProjectDisc88/images/GK2HKESRJ7E787QBXIKAVC-PRDVZXT.JPG,PillProjectDisc13/images/9PHILZXM_2OPN!8EZHFGP272-ZYD72.JPG,PillProjectDisc37/images/BK0P5DQ0AHSXO672FSDUI60J4RUDKB_.JPG,PillProjectDisc21/images/B55QYAWDSY7K7613CAAMGBUQV4!A0WA.JPG,PillProjectDisc24/images/B827GVA!_53!5DYECPG0AZCD3OUNODR.JPG,PillProjectDisc85/images/DM1FND2VV416U!W9NJY0W2JFJP4VZ4.JPG,BIAXIN 500 MG,"{'shape': 'OVAL', 'color': 'YELLOW', 'imprint': 'a;KL', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
00074-2589-13,PillProjectDisc23/images/B7IYTWB76J!-S75P-3CJ5HT07IT6N4R.JPG,PillProjectDisc24/images/B7W-PTQ7UFN1G8ZJIKLD-AKYULTGKOT.JPG,PillProjectDisc32/images/BFSG73V-MW6DUWI2MCNRY3!73OU_UCM.JPG,PillProjectDisc67/images/CJEU8TP4XB-15U591LDG1YAJO!G8Y0J.JPG,PillProjectDisc75/images/CRNGQ7QH9LE-67Y01OCGZUVG0GRKDKC.JPG,PillProjectDisc106/images/X-19SI01K!VK9LGNF_Z!WF8V8W52N8.JPG,PillProjectDisc25/images/B8Q1TL7!VA040V9BZQHUVRXHVEGGVM.JPG,ERYTHROM ETH TAB 400MG,"{'shape': 'OVAL', 'color': 'PINK', 'imprint': '74;ZE', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
00074-3005-90,PillProjectDisc77/images/CTGV937SOS51VRMI_CR05NYNE1BN5IP.JPG,PillProjectDisc83/images/CYJL!_PP55MTX6JHMO4F2!7NR9F55-U.JPG,PillProjectDisc64/images/CH30DHS_AO7V-AKYRD7XLHS9YYF-K5V.JPG,PillProjectDisc5/images/2F!TRPWOH7PNDORIDPF62IBX03O!S!.JPG,PillProjectDisc35/images/BIK!TPSYRY154RL!6T4!SBA_ZK_N_1C.JPG,PillProjectDisc106/images/WPB6BR!U3_7EZ2N64R8MUW31ILFYQS.JPG,PillProjectDisc59/images/CC3DOJ2B6QX2OQ498B8___!6B!KLF8G.JPG,ADVICOR TAB 500-20MG,"{'shape': 'OVAL', 'color': 'YELLOW', 'imprint': 'a;502', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED'}"
00074-3010-90,PillProjectDisc38/images/BKV!LGIOML21O!CV04PR-TMQ4!8YLUE.JPG,PillProjectDisc42/images/BP1Y3AL3XO-IQ-1HO7P5FYB5I03R__U.JPG,PillProjectDisc1/images/!9UPPAITIT07RYND4PYR6QQ_UY54!G.JPG,PillProjectDisc17/images/B18A!HN2MD__RM58P0HHIQ80B152I-N.JPG,PillProjectDisc12/images/8O0S_T9RGDT!QJW7E55B71LV8ANLVE.JPG,PillProjectDisc36/images/BJL917RNIDF4M6Y9EBNGLM8FK0RLJ09.JPG,PillProjectDisc62/images/CFISREK7FXGACT91TWJSP8DDTRL7P-M.JPG,ADVICOR TAB1000-40,"{'shape': 'OVAL', 'color': 'BROWN', 'imprint': 'a;1004', 'imprintColor': 'WHITE', 'imprintType': 'PRINTED'}"
00074-3020-11,PillProjectDisc60/images/CDN5ZW5W66PMEFU0FIU6W5V462WCAZC.JPG,PillProjectDisc77/images/CTF4Z8M9_399A8OH8F0IBQHD03XWA4V.JPG,PillProjectDisc69/images/CL65!20XDBR!QR2A7AC9G_LIEOE_A-V.JPG,PillProjectDisc47/images/BTQ3TQ2-!6HT6UG2LJ!3EUMX7QM2D1I.JPG,PillProjectDisc69/images/CL_B6S1OVLAR2_2!P93NUXDKX1TT1M7.JPG,PillProjectDisc41/images/BO88!OS3S9UQ722ZLIL-OQ62WIPZ-IB.JPG,PillProjectDisc87/images/FG0GJJGQSF-RA55OQ3DBLXU5YJWV_R.JPG,TEVETEN HCT TAB 600 - 25 MG,"{'shape': 'OVAL', 'color': 'RED', 'imprint': 'SOLVAY;5150', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
00074-3040-11,PillProjectDisc71/images/CN2-DJMYO!6MWBGBWT11X96RXY!C0IC.JPG,PillProjectDisc97/images/OFER21XHVLX_!HBU5VQUW!2KDBUE_X.JPG,PillProjectDisc104/images/UDR6X7ZTDZB0BDWD0R7_7OVRE0-25M.JPG,PillProjectDisc17/images/B10G6G85-XI66CVS0GOHLXS37YG8YE6.JPG,PillProjectDisc34/images/BH5F6V1014Y6HDXOXYGT4NDUAO7KBJT.JPG,PillProjectDisc64/images/CGHNJPL7YU7I6H7Q2M6WKLKKD1XT-06.JPG,PillProjectDisc96/images/NE344RT02TQSQ4S0SO19Y870IGMEGR.JPG,TEVETEN 600 MG,"{'shape': 'OVAL', 'color': 'WHITE', 'imprint': 'SOLVAY;5046', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
00074-3045-90,PillProjectDisc33/images/BGF2MFL2PZEMWIL7TB030XT5M3X6ZUC.JPG,PillProjectDisc102/images/T-ALE728BVKBTRLZV-ZJT2TXND5LMZ.JPG,PillProjectDisc89/images/GT2T9N5B-T4D-YGWDW0E8UO43DY387.JPG,PillProjectDisc20/images/B3WHSDH8ROYGBATLFD344CT9-4KM6JO.JPG,PillProjectDisc107/images/XKJFURQV-VEW7YROQ8ZOVY_D-Y!236.JPG,PillProjectDisc50/images/BWMBODKJHHGA-X-BT16Y4CUAE2!X_8G.JPG,PillProjectDisc89/images/HB6M6WOXFZS19UIX9EETJ29HLDX!JR.JPG,CARDIZEM LA 120MG,"{'shape': 'OVAL', 'color': 'WHITE', 'imprint': 'B;120', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
00074-3061-90,PillProjectDisc91/images/IK4T1QXYUG-SN78YI6KFG41FW1IG!T.JPG,PillProjectDisc36/images/BJUFWV-ZWIZAXTRWXORZ_Z4H6RQ9ELG.JPG,PillProjectDisc56/images/C1A8ATFSY7KJB3WB3FG_LKSE5A_YJJ4.JPG,PillProjectDisc15/images/B-KLTUC72CDOKS6I_W-Z0FTR1GIIJLN.JPG,PillProjectDisc98/images/OXUA6R4UE8-TNNP2RMTJ4GTD3IRSMM.JPG,PillProjectDisc108/images/YVPQ6RHH4861FVF!KUEH95ZFZ_J8ES.JPG,PillProjectDisc74/images/CQTXRT5FB5Q-YJBAJQUZRCPN-KB83KC.JPG,CARDIZEM LA 180MG TABS,"{'shape': 'OVAL', 'color': 'WHITE', 'imprint': 'B;180', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
00074-3062-90,PillProjectDisc50/images/BWWCRWSBU8HNYSG!HOINTYNE0JM5R7N.JPG,PillProjectDisc41/images/BNLFILCGU6V0EL_!!QSC6H-WP!I-34L.JPG,PillProjectDisc86/images/E25G38RAFW7KXRB2HBEGJE7F!Z7FIQ.JPG,PillProjectDisc96/images/NRCCDSHABMVRYT875YNC_RJU-CTBWL.JPG,PillProjectDisc4/images/13-RBV0F1EOXHO2113ZTD4E73NK3SA.JPG,PillProjectDisc21/images/B4WC30YMEZQE8MFJGX9JPZ!29-AT8HX.JPG,PillProjectDisc90/images/I2GFJ4-B!NIU-P0JFJHJOQUAB!3SOF.JPG,CARDIZEM LA 240MG TABS,"{'shape': 'OVAL', 'color': 'WHITE', 'imprint': 'B;240', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
00074-3064-30,PillProjectDisc101/images/S9S-A!XYHSS_M511!6WN5!T3-4Z3_P.JPG,PillProjectDisc47/images/BU207_OYEE6S74ESB3DPBYX3J8XLJ_X.JPG,PillProjectDisc98/images/OUY2RN8OXE90USK4QOPG90KUZU3P04.JPG,PillProjectDisc86/images/E0EIXKD3!B0T6T2BTLK1L7OG06_GR-.JPG,PillProjectDisc92/images/JZKRXTE2DR4NDUE3YFNP1S4L!KUWK1.JPG,PillProjectDisc57/images/CAVQLDJ68LE2WMQCVR7K335!ISCEWSD.JPG,PillProjectDisc64/images/CH-98GWFB6090FEQYYGXRA14L_QFYTB.JPG,CARDIZEM LA 360MG TABS,"{'shape': 'OVAL', 'color': 'WHITE', 'imprint': 'B;360', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
00074-3072-90,PillProjectDisc84/images/CZD3HSES8MI1-7K6Q-Q09QCAQ9P5KF3.JPG,PillProjectDisc11/images/7S5QPXB2NP7JKC3UK7XEFUFLJU47WS.JPG,PillProjectDisc52/images/BYNN!2IAQ2PXC7276U2FB70S5H8XP7X.JPG,PillProjectDisc95/images/M0UULL4K1H88A!_CCM!Y24OUTBJG_Q.JPG,PillProjectDisc23/images/B76!!3CRD2NC0_9JWF06GCRJTVE34!E.JPG,PillProjectDisc77/images/CTJJWUYB2NW3GS9A22E1_EYCOMXI-X0.JPG,PillProjectDisc86/images/DWHU0GIZY4N0SVDKG2KCSKGBZ4H_BG.JPG,ADVICOR TAB 750-20MG,"{'shape': 'OVAL', 'color': 'ORANGE', 'imprint': 'KOS;752', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
00074-3074-90,PillProjectDisc32/images/BF449PPXGPH!6FU3LR2KIY0I2T6T5M.JPG,PillProjectDisc43/images/BPQ6TNUC_7X_9PWDGWS90XLPQZL!9BD.JPG,PillProjectDisc12/images/8V1DS-L8APT3BND9T4R96DSRK1VC-F.JPG,PillProjectDisc45/images/BS3MBE6WR8PFOPL2TXLOTU-VMV8-_KP.JPG,PillProjectDisc53/images/BZ67PTS_J0-9XR0BCG5QYCM9MQ2F6IF.JPG,PillProjectDisc20/images/B4521Y7E1BRANR58BQ4JLMI1M_86YNZ.JPG,PillProjectDisc39/images/BMBPN4X73KJCR-RIUWRFF3WXG!YG4_J.JPG,NIASPAN ER 500MG,"{'shape': 'OVAL', 'color': 'ORANGE', 'imprint': 'a;500', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED'}"
00074-3080-90,PillProjectDisc18/images/B235GHCP455X_J!0TMH2QMR7!4UL8K5.JPG,PillProjectDisc48/images/BUAY1VUJHGXG!GYN816D-ZFHX!CLHZV.JPG,PillProjectDisc27/images/BAYO9D15NX-7ZI10N8SV71-LLOG2YIO.JPG,PillProjectDisc96/images/N!9-4EADQ6I59_Z3ARDZFK0SKM8M9J.JPG,PillProjectDisc48/images/BU5LH2U2KH29SV1G2KWIREZ7JGU26EH.JPG,PillProjectDisc49/images/BVPC24SY!PGNKA-Z_YIQAX90Y211SXK.JPG,PillProjectDisc73/images/CPS15HJZNDBX9-9WBJYX7FJ4DH6354V.JPG,NIASPAN 1000MG TABLETS,"{'shape': 'OVAL', 'color': 'ORANGE', 'imprint': 'a;1000', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED'}"
00074-3290-13,PillProjectDisc47/images/BTJ44SR9!MA02PJRUUCTB128RO73020.JPG,PillProjectDisc23/images/B6T!2Z8_0QOQG9OJF6PWVAB81A1EGXA.JPG,PillProjectDisc38/images/BL!_HUPVWGJFYGWM1V!27F0R3XJ47U!.JPG,PillProjectDisc100/images/Q_V_VMO4-Z12RIB4HFER965T7SR0C7.JPG,PillProjectDisc12/images/8OHKX9O21W6FIF1VVO-W_!8DQ7Y76X.JPG,PillProjectDisc106/images/X3PDIK2MSN_II3JD-GB0T0AI0ZEFMW.JPG,PillProjectDisc55/images/C0D!J0CKPXNDXSY5WX8GT44ZC43H9W2.JPG,TARKA 4 MG / 240 MG,"{'shape': 'OVAL', 'color': 'RED', 'imprint': '244', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
00074-3455-90,PillProjectDisc66/images/CIZQ9YXEXKNDNVP52E1KR9W1V2AJHJO.JPG,PillProjectDisc20/images/B4QDH0MFJV-6J!7EVBX2661KCAY!VHV.JPG,PillProjectDisc54/images/BZ_CR-4SRIC2203K465DBDDFU7Q4_LA.JPG,PillProjectDisc68/images/CKN_01F!OQV9FWUWDWIXN1BO7DT!MFF.JPG,PillProjectDisc23/images/B7E71Q18!R5EJFQUDEYD9NE9Z6W_B2J.JPG,PillProjectDisc41/images/BNPLHQY-RB_OFZYOOBGWI4UDKZFRSQ2.JPG,PillProjectDisc47/images/BTZB0EM5-NIVXO_CI!HP4EMGWWAIOEB.JPG,SIMCOR TAB 1000-20,"{'shape': 'OVAL', 'color': 'BLUE', 'imprint': 'a;1000;20', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED'}"
00074-3727-90,PillProjectDisc38/images/BL1O9L4PYOMJSZ3WCEYLBI1RNYF-RH6.JPG,PillProjectDisc109/images/ZRPRIQD7UM_HFUOP3U5UOP_2LK3N4I.JPG,PillProjectDisc12/images/948ZZYHZP!-5XOHWQ9PWV2X7HIKXPP.JPG,PillProjectDisc34/images/BHFKOU-ZDL0GM2PT3-F49Z8CI9TA46K.JPG,PillProjectDisc90/images/HOLMH5KZ_SFWU0JBJPP2_ARUTAPMIX.JPG,PillProjectDisc10/images/75F4S0LWEY1QJHYN3LZHACHSVU7WI8.JPG,PillProjectDisc26/images/B9Y15SKOWLF6O!G_XF-6IPEER-L4U9I.JPG,SYNTHROID 137 MCG TAB,"{'shape': 'ROUND', 'color': 'BLUE', 'imprint': 'SYNTHROID;137', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
00074-3826-13,PillProjectDisc51/images/BXASQ4BAYLF4HYNPNTY12IZKH-TVLSM.JPG,PillProjectDisc40/images/BN!WR!W743I0M7!WKA3MIYK03MTXEZO.JPG,PillProjectDisc64/images/CH1413-ND92M-1LST!BEMPJ9JL4NKEH.JPG,PillProjectDisc82/images/CX_9X1IXEHY6_T7TI9BI2SI6Z_BSYGS.JPG,PillProjectDisc71/images/CN06!KWN3P-FQ6Z-SQBDHHI03I02!2P.JPG,PillProjectDisc102/images/TAPKD!289756CZL!9G!I!9RDX_R_6S.JPG,PillProjectDisc4/images/1F0B6R_U5DUCD9IMV87HY5MWTY-V-A.JPG,DEPAKOTE XR 250MG WHITE,"{'shape': 'OVAL', 'color': 'WHITE', 'imprint': 'a;HF', 'imprintColor': 'BLUE', 'imprintType': 'PRINTED'}"
00074-4341-13,PillProjectDisc60/images/CDOXGYRRCE2MHYBFVCR9QZ6IQMW-7GH.JPG,PillProjectDisc13/images/9XLBJJ3KZCSANWM!8TGYAIMJLT3E7P.JPG,PillProjectDisc86/images/EFRF-JNFNNOXQAWUWEYMSVXT2F5-2P.JPG,PillProjectDisc66/images/CIO6IUO!V!YY16SU5GN2VD6998P37PB.JPG,PillProjectDisc16/images/B0YST8II4Q_29S8CBQ4-BPG30GK43Y3.JPG,PillProjectDisc21/images/B4YA3A-USJ_LQLNRLAOXHUESNSPSUZ-.JPG,PillProjectDisc94/images/LH933BOBIIE3QHY9_CGU-UB2E4WHB2.JPG,SYNTHROID 0.025MG ORANGE,"{'shape': 'ROUND', 'color': 'ORANGE', 'imprint': 'SYNTHROID;25', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
00074-5182-19,PillProjectDisc69/images/CLA-C1!IPFVJ9KSUKB_HGUCTSW51H8W.JPG,PillProjectDisc106/images/W_OWQ!1VXPLSJ0WPT6D-!7CXYGDQC!.JPG,PillProjectDisc79/images/CV!JOUPUSZPYU!YLEZV!F11ZPWMVD9F.JPG,PillProjectDisc5/images/29IBJM3TB1OKFFF1OL69MUYUHG9Z7U.JPG,PillProjectDisc80/images/CVJF10W9ZX50P13WMVM87C48NWE37ZU.JPG,PillProjectDisc106/images/WHN9P_VH!MIN_KXBE!O1B3L8YLC_CB.JPG,PillProjectDisc35/images/BIHVQ507TCJ74IJXXUU1I-8OEML0CXO.JPG,SYNTHROID 0.075 MG VIOLET,"{'shape': 'ROUND', 'color': 'PURPLE', 'imprint': 'SYNTHROID;75', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
00074-6114-13,PillProjectDisc89/images/G_3NVYCW0CUX8J1JXN4U560N3IX2TZ.JPG,PillProjectDisc27/images/BAYG9CKJOZOB14LBRCW1UTZCPO68BUC.JPG,PillProjectDisc90/images/I8UO7-BV1XJACDTL-53FXJSZ5W67K5.JPG,PillProjectDisc58/images/CBS1YH6YWMS2R5BLNTK6AFVX3!LWFBB.JPG,PillProjectDisc104/images/USYY2Q1EH15!J7MPGGJ9LFDHXFX_X6.JPG,PillProjectDisc26/images/BA74521GC5UYE2X0PONF0OUMJXSFZBL.JPG,PillProjectDisc29/images/BCPGQIOZEDGDB7N6IDF5LGBNLRPV72Q.JPG,DEPAKOTE SPRINKLES 125 MG,"{'shape': 'CAPSULE', 'color': ['TURQUOISE', 'WHITE'], 'imprint': 'THIS;END;UP;DEPAKOTE;SPRINKLE;125;mg', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED'}"
00074-6122-90,PillProjectDisc55/images/C0MI_5XT20UI28QAAHSQMVWQP0UZ19Y.JPG,PillProjectDisc13/images/9V1V2MJCGUZ8XWSOYZKZC5TSXAKGBH.JPG,PillProjectDisc83/images/CYCQ_EH9LBQMMVM4UZOP!BH9!WD5G!E.JPG,PillProjectDisc105/images/W4JVWH0F7U2773HXPB74Y415Y0HXZU.JPG,PillProjectDisc31/images/BEL5FA3K4CLKY8HEMQ20!L!_F-J_HG8.JPG,PillProjectDisc12/images/8DR0UE-EI4FG07IG_3BF-3_6T6SJPZ.JPG,PillProjectDisc54/images/B_-R!VIEP7GPX81!4UCGH1AMJ2PGBDG.JPG,TRICOR 48 MG YELLOW TABS,"{'shape': 'OVAL', 'color': 'YELLOW', 'imprint': 'a;FI', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
00074-6214-13,PillProjectDisc11/images/89VOUHWAE!8VZ2GH20NQPRK2Q5EKD0.JPG,PillProjectDisc31/images/BEXB29W-QSI30-_67Q91TJFHHXNKLAS.JPG,PillProjectDisc10/images/727SF3KB6UZJE1UB7HBB6S8K8KRTYF.JPG,PillProjectDisc77/images/CT920JYQJV5MTBKU6!DL93VO5GFB8QL.JPG,PillProjectDisc48/images/BUA5NKE1MPVECFAZA4CIXC-RR72AN8-.JPG,PillProjectDisc57/images/CAO!ISB!YT1J6NELLRITH_7PPI6XBU_.JPG,PillProjectDisc63/images/CFU13NC3VEM!SD39T58HCPU33FCYIP8.JPG,DEPAKOTE 250MG PEACH TABS,"{'shape': 'OVAL', 'color': 'ORANGE', 'imprint': 'a;NR', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED'}"
00074-6215-13,PillProjectDisc19/images/B3O6BZZOKSNE2BELEW87F6Z-BJKTTYL.JPG,PillProjectDisc65/images/CHP48MRWXRY__Q_5IFFD2XX-RLNDBZK.JPG,PillProjectDisc94/images/LF3B4H600TAXCHC5EL07Z920S635KE.JPG,PillProjectDisc71/images/CN32918Q6WG8VAYKXHL_-ACHQ2G0FX6.JPG,PillProjectDisc6/images/2_AJJQB!RTH!LZAD!KI-6K9X483!G-.JPG,PillProjectDisc102/images/T7JRIHGDDIK30NYEIG3PPTFBW7GIG-.JPG,PillProjectDisc50/images/BWGQ7M70A5VACBZAB3ZWO_KQLSKBHS7.JPG,DEPAKOTE 500MG TABLET,"{'shape': 'OVAL', 'color': 'PURPLE', 'imprint': 'a;NS', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED'}"
